meas_lon,meas_lat,meas_pl_db,matched_rx_name,match_distance_m
-0.1096,51.5318,144.32999999999998,RX_1034,1.0039493394212395e-05
-0.1095,51.5318,147.69,RX_1036,8.872155495413165e-06
-0.1095,51.5318,146.55,RX_1036,8.872155495413165e-06
-0.1094,51.5318,146.97,RX_1039,1.239666099567604e-05
-0.1094,51.5318,147.99,RX_1039,1.239666099567604e-05
-0.1093,51.5318,145.86,RX_1041,1.9972691315783005e-05
-0.1093,51.5318,147.35000000000002,RX_1041,1.9972691315783005e-05
-0.1092,51.5318,147.62,RX_1043,1.844335460037882e-05
-0.1092,51.5318,148.01999999999998,RX_1043,1.844335460037882e-05
-0.1091,51.5318,147.48000000000002,RX_1044,2.0751212664412808e-05
-0.1091,51.5318,148.8,RX_1044,2.0751212664412808e-05
-0.1091,51.5318,148.43,RX_1044,2.0751212664412808e-05
-0.109,51.5318,148.79000000000002,RX_1047,2.4059437302419704e-05
-0.109,51.5318,149.56,RX_1047,2.4059437302419704e-05
-0.1089,51.5318,148.97,RX_1050,2.4016833769341958e-05
-0.1089,51.5318,148.4,RX_1050,2.4016833769341958e-05
-0.1088,51.5318,149.54000000000002,RX_1052,2.5104491149539464e-05
-0.1088,51.5318,151.29000000000002,RX_1052,2.5104491149539464e-05
-0.1087,51.5318,150.55,RX_1053,2.9465556098468923e-05
-0.1087,51.5318,149.03,RX_1053,2.9465556098468923e-05
-0.1086,51.5318,148.69,RX_1055,2.6751094755649445e-05
-0.1086,51.5318,151.11,RX_1055,2.6751094755649445e-05
-0.1086,51.5318,152.2,RX_1055,2.6751094755649445e-05
-0.1085,51.5318,150.41,RX_1058,2.7641404283461358e-05
-0.1085,51.5318,147.22,RX_1058,2.7641404283461358e-05
-0.1084,51.5318,147.06,RX_1061,2.8584418042401432e-05
-0.1084,51.5318,150.14,RX_1061,2.8584418042401432e-05
-0.1083,51.5318,151.41,RX_1063,3.061197454870832e-05
-0.1083,51.5318,151.21,RX_1063,3.061197454870832e-05
-0.1082,51.5318,152.10000000000002,RX_1065,3.2321978053334087e-05
-0.1082,51.5318,150.18,RX_1065,3.2321978053334087e-05
-0.1082,51.5318,150.43,RX_1065,3.2321978053334087e-05
-0.1081,51.5318,150.48000000000002,RX_1067,3.136343325429527e-05
-0.1081,51.5318,155.07,RX_1067,3.136343325429527e-05
-0.108,51.5318,153.37,RX_1069,2.873916959738608e-05
-0.108,51.5319,153.56,RX_1070,2.4987483343263223e-05
-0.1079,51.5319,149.01999999999998,RX_1071,5.774121246648593e-06
-0.1079,51.5319,147.65,RX_1071,5.774121246648593e-06
-0.1078,51.5319,148.51999999999998,RX_1074,2.555985613978352e-05
-0.1078,51.5319,147.79000000000002,RX_1074,2.555985613978352e-05
-0.1077,51.5319,152.63,RX_1076,4.83046226588691e-05
-0.1077,51.5319,151.75,RX_1076,4.83046226588691e-05
-0.1076,51.5319,152.71,RX_1077,2.201265216049091e-05
-0.1076,51.5319,152.47,RX_1077,2.201265216049091e-05
-0.1075,51.5319,150.47,RX_1080,4.798199945289105e-06
-0.1075,51.5319,149.37,RX_1080,4.798199945289105e-06
-0.1074,51.5319,150.3,RX_1081,3.0169652887083374e-05
-0.1073,51.5319,153.84,RX_1083,4.2088170236100296e-05
-0.1073,51.5319,155.61,RX_1083,4.2088170236100296e-05
-0.1072,51.5319,154.07999999999998,RX_1085,1.7095453258685503e-05
-0.1072,51.5319,156.61,RX_1085,1.7095453258685503e-05
-0.1071,51.5319,149.42000000000002,RX_1087,1.1111709468034959e-05
-0.1071,51.5319,149.95,RX_1087,1.1111709468034959e-05
-0.107,51.5319,151.01999999999998,RX_1088,4.108586373469115e-05
-0.1069,51.5319,153.38,RX_1089,3.535089308870593e-05
-0.1069,51.5319,149.7,RX_1089,3.535089308870593e-05
-0.1068,51.5319,148.72,RX_1093,1.450506047269364e-05
-0.1068,51.5319,151.78,RX_1093,1.450506047269364e-05
-0.1068,51.5319,152.03,RX_1093,1.450506047269364e-05
-0.1067,51.5319,151.15,RX_1094,2.1916664032011192e-05
-0.1067,51.5319,151.68,RX_1094,2.1916664032011192e-05
-0.1067,51.5319,151.47,RX_1094,2.1916664032011192e-05
-0.1066,51.5319,148.82999999999998,RX_1098,5.407886932842961e-06
-0.1066,51.5319,149.26,RX_1098,5.407886932842961e-06
-0.1065,51.5319,151.63,RX_1100,2.027331336117745e-05
-0.1065,51.5319,150.82999999999998,RX_1100,2.027331336117745e-05
-0.1065,51.5319,150.91,RX_1100,2.027331336117745e-05
-0.1064,51.5319,150.63,RX_1102,1.2854171978283717e-05
-0.1064,51.5319,151.07999999999998,RX_1102,1.2854171978283717e-05
-0.1063,51.5319,151.34,RX_1104,1.2824757367312099e-05
-0.1063,51.5319,149.59,RX_1104,1.2824757367312099e-05
-0.1062,51.5319,146.38,RX_1106,1.6203960892462577e-05
-0.1062,51.5319,145.7,RX_1106,1.6203960892462577e-05
-0.1061,51.5319,146.94,RX_1109,1.4411522756517503e-05
-0.1061,51.5319,148.94,RX_1109,1.4411522756517503e-05
-0.106,51.5319,147.94,RX_1111,2.425948409297343e-05
-0.106,51.5319,148.65,RX_1111,2.425948409297343e-05
-0.1059,51.5319,147.49,RX_1112,5.737503373440129e-06
-0.1059,51.5319,146.22,RX_1112,5.737503373440129e-06
-0.1058,51.5319,148.26,RX_1115,1.8064057955823675e-05
-0.1058,51.5319,146.78,RX_1115,1.8064057955823675e-05
-0.1057,51.5319,148.76999999999998,RX_1116,1.5828322495799473e-05
-0.1057,51.5319,147.57,RX_1116,1.5828322495799473e-05
-0.1057,51.5318,147.60000000000002,RX_1118,1.1572995854791692e-05
-0.1056,51.5318,150.17000000000002,RX_1119,5.885022415240706e-06
-0.1056,51.5318,151.85000000000002,RX_1119,5.885022415240706e-06
-0.1055,51.5318,152.60000000000002,RX_1121,5.705509693633367e-06
-0.1055,51.5318,153.53,RX_1121,5.705509693633367e-06
-0.1054,51.5318,152.01,RX_1124,1.0639613724450644e-05
-0.1054,51.5318,154.26999999999998,RX_1124,1.0639613724450644e-05
-0.1053,51.5318,152.59,RX_1126,1.843370717455569e-05
-0.1053,51.5318,152.24,RX_1126,1.843370717455569e-05
-0.1053,51.5317,154.57999999999998,RX_1127,1.608508675251025e-05
-0.1052,51.5317,155.67000000000002,RX_1128,1.7870509261055374e-05
-0.1051,51.5317,154.61,RX_1130,1.043044113309355e-05
-0.1051,51.5317,157.05,RX_1130,1.043044113309355e-05
-0.1051,51.5317,155.43,RX_1130,1.043044113309355e-05
-0.105,51.5317,152.5,RX_1134,1.8567018067828416e-05
-0.105,51.5317,154.26,RX_1134,1.8567018067828416e-05
-0.105,51.5317,155.9,RX_1134,1.8567018067828416e-05
-0.1049,51.5316,152.8,RX_1135,1.1351898178947694e-05
-0.1048,51.5316,151.26,RX_1137,6.701105497744402e-06
-0.1048,51.5316,153.88,RX_1137,6.701105497744402e-06
-0.1048,51.5316,155.57,RX_1137,6.701105497744402e-06
-0.1047,51.5316,155.36,RX_1139,4.154187130595898e-06
-0.1047,51.5316,152.65,RX_1139,4.154187130595898e-06
-0.1047,51.5316,152.76,RX_1139,4.154187130595898e-06
-0.1047,51.5316,153.38,RX_1139,4.154187130595898e-06
-0.1046,51.5316,155.92000000000002,RX_1143,1.204466349305017e-05
-0.1046,51.5316,151.96,RX_1143,1.204466349305017e-05
-0.1046,51.5315,150.76999999999998,RX_1145,1.487922225728411e-05
-0.1045,51.5315,152.48000000000002,RX_1146,5.289878688294007e-06
-0.1045,51.5315,151.96,RX_1146,5.289878688294007e-06
-0.1045,51.5315,152.12,RX_1146,5.289878688294007e-06
-0.1044,51.5315,150.85000000000002,RX_1149,2.0211668237430858e-05
-0.1044,51.5315,151.85000000000002,RX_1149,2.0211668237430858e-05
-0.1043,51.5315,154.81,RX_1151,1.5561751896337065e-05
-0.1043,51.5315,154.89,RX_1151,1.5561751896337065e-05
-0.1043,51.5315,154.74,RX_1151,1.5561751896337065e-05
-0.1042,51.5314,154.03,RX_1155,6.231283612252683e-06
-0.1042,51.5314,153.46,RX_1155,6.231283612252683e-06
-0.1041,51.5314,154.63,RX_1156,9.875440534356198e-06
-0.1041,51.5314,153.9,RX_1156,9.875440534356198e-06
-0.104,51.5314,154.13,RX_1158,1.9632186232721645e-05
-0.104,51.5314,153.34,RX_1158,1.9632186232721645e-05
-0.104,51.5314,153.76,RX_1158,1.9632186232721645e-05
-0.1039,51.5314,157.29000000000002,RX_1161,2.0865278944510747e-05
-0.1039,51.5314,153.4,RX_1161,2.0865278944510747e-05
-0.1038,51.5313,156.42000000000002,RX_1163,8.564192010499078e-06
-0.1038,51.5313,156.26,RX_1163,8.564192010499078e-06
-0.1038,51.5313,157.37,RX_1163,8.564192010499078e-06
-0.1037,51.5313,157.24,RX_1166,2.3185502441350297e-05
-0.1037,51.5313,154.92000000000002,RX_1166,2.3185502441350297e-05
-0.1036,51.5313,155.51,RX_1169,1.3374123324963019e-05
-0.1036,51.5313,154.64,RX_1169,1.3374123324963019e-05
-0.1035,51.5313,154.09,RX_1170,4.298877994183234e-06
-0.1035,51.5313,153.64,RX_1170,4.298877994183234e-06
-0.1035,51.5312,154.18,RX_1172,2.1852059947713016e-05
-0.1034,51.5312,157.4,RX_1173,1.0334242156098201e-05
-0.1034,51.5312,157.13,RX_1173,1.0334242156098201e-05
-0.1033,51.5312,156.37,RX_1175,2.225603603154602e-06
-0.1033,51.5312,158.41,RX_1175,2.225603603154602e-06
-0.1032,51.5312,158.68,RX_1177,1.1911849357448823e-05
-0.1032,51.5312,155.34,RX_1177,1.1911849357448823e-05
-0.1031,51.5312,156.05,RX_1179,6.913245084344942e-06
-0.1031,51.5312,156.88,RX_1179,6.913245084344942e-06
-0.1031,51.5311,154.11,RX_1181,4.913583285157345e-06
-0.103,51.5311,159.19,RX_1182,8.794880251573954e-06
-0.103,51.5311,158.67000000000002,RX_1182,8.794880251573954e-06
-0.1029,51.5311,154.17000000000002,RX_1184,4.050547980982351e-06
-0.1029,51.5311,152.46,RX_1184,4.050547980982351e-06
-0.1029,51.5311,152.24,RX_1184,4.050547980982351e-06
-0.1028,51.5311,151.76999999999998,RX_1187,9.567933512091208e-06
-0.1028,51.5311,153.35000000000002,RX_1187,9.567933512091208e-06
-0.1027,51.5311,152.53,RX_1191,5.303677381915463e-06
-0.1027,51.5311,152.45,RX_1191,5.303677381915463e-06
-0.1027,51.5311,154.03,RX_1191,5.303677381915463e-06
-0.1026,51.5311,155.97,RX_1192,8.225561947455716e-06
-0.1026,51.531,150.88,RX_1193,6.454191115871248e-06
-0.1025,51.531,148.34,RX_1194,1.2539505447136016e-05
-0.1025,51.531,147.34,RX_1194,1.2539505447136016e-05
-0.1025,51.531,148.07999999999998,RX_1194,1.2539505447136016e-05
-0.1024,51.531,150.57,RX_1198,5.39253557992248e-06
-0.1024,51.531,150.32999999999998,RX_1198,5.39253557992248e-06
-0.1023,51.531,152.5,RX_1199,1.0665278500378263e-05
-0.1023,51.531,154.13,RX_1199,1.0665278500378263e-05
-0.1022,51.531,156.63,RX_1201,4.430215224064901e-06
-0.1022,51.5309,157.18,RX_1202,1.1413933204607122e-05
-0.1021,51.5309,157.60000000000002,RX_1203,3.7937933098618016e-06
-0.1021,51.5309,156.37,RX_1203,3.7937933098618016e-06
-0.102,51.5309,156.54000000000002,RX_1207,9.833756972807233e-06
-0.102,51.5309,154.34,RX_1207,9.833756972807233e-06
-0.102,51.5309,151.79000000000002,RX_1207,9.833756972807233e-06
-0.1019,51.5309,149.34,RX_1208,4.777590957770981e-06
-0.1019,51.5309,144.68,RX_1208,4.777590957770981e-06
-0.1018,51.5309,148.63,RX_1210,7.087164373616184e-06
-0.1018,51.5308,152.48000000000002,RX_1211,8.019846076945362e-06
-0.1018,51.5308,154.82999999999998,RX_1211,8.019846076945362e-06
-0.1017,51.5308,152.28,RX_1213,6.201517513369072e-06
-0.1017,51.5308,155.81,RX_1213,6.201517513369072e-06
-0.1016,51.5308,156.26,RX_1215,1.1087391024781054e-05
-0.1016,51.5308,154.57,RX_1215,1.1087391024781054e-05
-0.1015,51.5308,151.9,RX_1219,1.9631973381787045e-06
-0.1015,51.5308,153.12,RX_1219,1.9631973381787045e-06
-0.1015,51.5308,155.45,RX_1219,1.9631973381787045e-06
-0.1014,51.5308,150.93,RX_1220,9.537481318037456e-06
-0.1014,51.5307,149.03,RX_1222,3.3162400977542216e-06
-0.1014,51.5307,150.51,RX_1222,3.3162400977542216e-06
-0.1013,51.5307,146.73000000000002,RX_1224,5.677729576723176e-06
-0.1013,51.5307,148.3,RX_1224,5.677729576723176e-06
-0.1012,51.5307,149.64,RX_1226,5.263181965109211e-06
-0.1012,51.5307,149.66,RX_1226,5.263181965109211e-06
-0.1011,51.5307,146.61,RX_1229,3.950319690073243e-06
-0.1011,51.5307,144.99,RX_1229,3.950319690073243e-06
-0.1011,51.5307,145.26999999999998,RX_1229,3.950319690073243e-06
-0.101,51.5306,148.69,RX_1230,5.2013703107163256e-06
-0.101,51.5306,152.87,RX_1230,5.2013703107163256e-06
-0.1009,51.5306,150.57999999999998,RX_1232,3.563042484989254e-06
-0.1009,51.5306,148.16,RX_1232,3.563042484989254e-06
-0.1009,51.5306,147.07999999999998,RX_1232,3.563042484989254e-06
-0.1008,51.5306,146.36,RX_1235,1.6825746234783421e-06
-0.1007,51.5306,150.67000000000002,RX_1236,9.256544709538093e-06
-0.1007,51.5306,151.81,RX_1236,9.256544709538093e-06
-0.1007,51.5305,150.56,RX_1238,8.445524228506573e-06
-0.1006,51.5305,148.07999999999998,RX_1240,5.2896614924009575e-06
-0.1006,51.5305,149.03,RX_1240,5.2896614924009575e-06
-0.1005,51.5305,148.43,RX_1241,8.188614597281298e-06
-0.1005,51.5305,148.39,RX_1241,8.188614597281298e-06
-0.1005,51.5305,148.78,RX_1241,8.188614597281298e-06
-0.1004,51.5305,147.93,RX_1244,3.680289635872205e-06
-0.1004,51.5305,150.97,RX_1244,3.680289635872205e-06
-0.1003,51.5305,150.39,RX_1246,3.9285744646301075e-06
-0.1003,51.5304,152.89,RX_1247,1.907220771316729e-06
-0.1003,51.5304,153.57,RX_1247,1.907220771316729e-06
-0.1002,51.5304,154.18,RX_1250,9.137235813497436e-07
-0.1002,51.5304,148.54000000000002,RX_1250,9.137235813497436e-07
-0.1001,51.5304,148.93,RX_1252,3.815210734506416e-06
-0.1001,51.5304,149.68,RX_1252,3.815210734506416e-06
-0.1,51.5304,150.23000000000002,RX_1253,2.5004879597663053e-06
-0.1,51.5304,150.61,RX_1253,2.5004879597663053e-06
-0.0999,51.5304,148.87,RX_1255,2.1196335819112628e-06
-0.0999,51.5304,148.42000000000002,RX_1255,2.1196335819112628e-06
-0.0999,51.5303,152.89,RX_1257,2.615711327376942e-06
-0.0998,51.5303,147.10000000000002,RX_1259,7.052845182809545e-07
-0.0998,51.5303,146.8,RX_1259,7.052845182809545e-07
-0.0998,51.5303,146.97,RX_1259,7.052845182809545e-07
-0.0997,51.5303,150.44,RX_1262,3.2248808604943346e-06
-0.0997,51.5303,153.31,RX_1262,3.2248808604943346e-06
-0.0996,51.5303,151.79000000000002,RX_1263,1.299095673172762e-06
-0.0996,51.5303,150.34,RX_1263,1.299095673172762e-06
-0.0995,51.5303,153.29000000000002,RX_1265,1.2052258009458786e-06
-0.0995,51.5302,154.38,RX_1266,2.232072883620319e-06
-0.0994,51.5302,152.55,RX_1269,3.0154815234395257e-07
-0.0994,51.5302,149.82999999999998,RX_1269,3.0154815234395257e-07
-0.0994,51.5302,150.66,RX_1269,3.0154815234395257e-07
-0.0993,51.5302,148.38,RX_1271,3.773807596203892e-06
-0.0993,51.5302,151.32999999999998,RX_1271,3.773807596203892e-06
-0.0992,51.5302,147.07999999999998,RX_1273,1.7807486223436262e-06
-0.0992,51.5302,148.88,RX_1273,1.7807486223436262e-06
-0.0991,51.5302,151.14,RX_1275,1.8373466211004706e-06
-0.0991,51.5302,148.66,RX_1275,1.8373466211004706e-06
-0.0991,51.5301,147.26,RX_1276,1.0176318810434716e-06
-0.099,51.5301,148.64,RX_1278,2.4277401309599523e-06
-0.099,51.5301,148.7,RX_1278,2.4277401309599523e-06
-0.0989,51.5301,150.22,RX_1280,2.461990882988759e-06
-0.0989,51.5301,148.01999999999998,RX_1280,2.461990882988759e-06
-0.0989,51.5301,147.39,RX_1280,2.461990882988759e-06
-0.0988,51.5301,145.31,RX_1282,4.1107146500556415e-06
-0.0988,51.5301,144.76,RX_1282,4.1107146500556415e-06
-0.0987,51.5301,145.64,RX_1284,3.61166873680988e-06
-0.0987,51.53,143.82999999999998,RX_1285,2.2380801062388466e-06
-0.0986,51.53,144.21,RX_1286,3.7341733168406594e-06
-0.0986,51.53,144.93,RX_1286,3.7341733168406594e-06
-0.0985,51.53,146.37,RX_1288,2.219583028159059e-06
-0.0985,51.53,145.34,RX_1288,2.219583028159059e-06
-0.0985,51.53,145.51,RX_1288,2.219583028159059e-06
-0.0984,51.53,146.71,RX_1291,1.1235634092396985e-06
-0.0984,51.53,147.23000000000002,RX_1291,1.1235634092396985e-06
-0.0983,51.53,148.96,RX_1293,1.7070855770512923e-06
-0.0983,51.5299,147.38,RX_1294,5.573196035664156e-06
-0.0982,51.5299,148.26,RX_1295,5.412363319805985e-06
-0.0982,51.5299,147.13,RX_1295,5.412363319805985e-06
-0.0982,51.5299,147.39,RX_1295,5.412363319805985e-06
-0.0981,51.5299,146.74,RX_1298,5.110879413719687e-06
-0.098,51.5299,148.2,RX_1301,4.470642935022587e-06
-0.098,51.5299,148.92000000000002,RX_1301,4.470642935022587e-06
-0.098,51.5299,145.76,RX_1301,4.470642935022587e-06
-0.0979,51.5299,145.36,RX_1302,4.111249006263844e-06
-0.0979,51.5298,144.53,RX_1304,3.6150586282430305e-06
-0.0979,51.5298,146.32,RX_1304,3.6150586282430305e-06
-0.0978,51.5298,146.54000000000002,RX_1305,1.5271152070178874e-06
-0.0978,51.5298,146.07,RX_1305,1.5271152070178874e-06
-0.0977,51.5298,145.36,RX_1307,2.9242488775273454e-06
-0.0977,51.5298,144.15,RX_1307,2.9242488775273454e-06
-0.0976,51.5298,144.63,RX_1309,1.1303716945556022e-05
-0.0976,51.5298,143.48000000000002,RX_1309,1.1303716945556022e-05
-0.0975,51.5298,140.94,RX_1311,1.1540230214885986e-05
-0.0975,51.5298,141.61,RX_1311,1.1540230214885986e-05
-0.0975,51.5297,141.65,RX_1313,9.9856503542132e-06
-0.0974,51.5297,141.51999999999998,RX_1314,1.0472077186262689e-05
-0.0974,51.5297,146.25,RX_1314,1.0472077186262689e-05
-0.0973,51.5297,142.72,RX_1316,1.1229659330699755e-05
-0.0973,51.5297,141.66,RX_1316,1.1229659330699755e-05
-0.0972,51.5297,142.84,RX_1319,1.2095169420372666e-05
-0.0972,51.5297,142.34,RX_1319,1.2095169420372666e-05
-0.0972,51.5297,142.88,RX_1319,1.2095169420372666e-05
-0.0971,51.5297,141.35000000000002,RX_1321,1.1217399758003814e-05
-0.0971,51.5296,136.85000000000002,RX_1322,1.1560675611238491e-05
-0.097,51.5296,134.01,RX_1323,1.0336501832024426e-05
-0.097,51.5296,137.36,RX_1323,1.0336501832024426e-05
-0.0969,51.5296,142.32,RX_1327,8.539553405612505e-06
-0.0969,51.5296,141.98000000000002,RX_1327,8.539553405612505e-06
-0.0969,51.5296,140.05,RX_1327,8.539553405612505e-06
-0.0968,51.5296,142.68,RX_1328,6.596648310319806e-06
-0.0968,51.5296,144.5,RX_1328,6.596648310319806e-06
-0.0967,51.5295,142.13,RX_1330,3.730289256421636e-06
-0.0967,51.5295,136.81,RX_1330,3.730289256421636e-06
-0.0966,51.5295,132.24,RX_1333,1.2710825640475845e-06
-0.0966,51.5295,131.06,RX_1333,1.2710825640475845e-06
-0.0965,51.5295,138.04000000000002,RX_1335,1.441389265992907e-06
-0.0965,51.5295,139.73000000000002,RX_1335,1.441389265992907e-06
-0.0964,51.5295,141.59,RX_1337,4.611454985283934e-06
-0.0964,51.5295,146.69,RX_1337,4.611454985283934e-06
-0.0963,51.5294,141.96,RX_1339,9.419791002999213e-06
-0.0963,51.5294,140.62,RX_1339,9.419791002999213e-06
-0.0962,51.5294,143.37,RX_1340,1.172472875601544e-05
-0.0962,51.5294,145.15,RX_1340,1.172472875601544e-05
-0.0961,51.5294,146.99,RX_1343,8.21711548464701e-06
-0.0961,51.5294,144.3,RX_1343,8.21711548464701e-06
-0.096,51.5294,145.81,RX_1345,4.353167917219395e-06
-0.096,51.5294,143.74,RX_1345,4.353167917219395e-06
-0.0959,51.5294,145.32,RX_1346,3.4059683547239655e-07
-0.0959,51.5293,146.13,RX_1347,2.9559353744375257e-06
-0.0958,51.5293,146.60000000000002,RX_1349,7.255042233060285e-06
-0.0958,51.5293,143.93,RX_1349,7.255042233060285e-06
-0.0958,51.5293,144.56,RX_1349,7.255042233060285e-06
-0.0957,51.5293,144.72,RX_1352,1.1819811372487597e-05
-0.0957,51.5293,144.73000000000002,RX_1352,1.1819811372487597e-05
-0.0956,51.5293,147.48000000000002,RX_1354,1.6519731028427637e-05
-0.0956,51.5293,146.18,RX_1354,1.6519731028427637e-05
-0.0955,51.5293,149.31,RX_1355,2.146531522513621e-05
-0.0955,51.5292,148.49,RX_1357,2.2949962586297942e-05
-0.0955,51.5292,148.53,RX_1357,2.2949962586297942e-05
-0.0954,51.5292,148.48000000000002,RX_1358,6.752584322114293e-06
-0.0954,51.5292,149.35000000000002,RX_1358,6.752584322114293e-06
-0.0953,51.5292,147.97,RX_1360,1.2235088539193596e-05
-0.0952,51.5292,146.9,RX_1361,1.7913254940897155e-05
-0.0952,51.5291,145.47,RX_1364,8.889502752255088e-07
-0.0952,51.5291,148.01,RX_1364,8.889502752255088e-07
-0.0952,51.5291,145.64,RX_1364,8.889502752255088e-07
-0.0951,51.5291,146.56,RX_1365,5.081684736224009e-06
-0.0951,51.5291,148.45,RX_1365,5.081684736224009e-06
-0.0951,51.5291,146.59,RX_1365,5.081684736224009e-06
-0.095,51.5291,146.98000000000002,RX_1369,1.1272763961161635e-05
-0.095,51.5291,149.51999999999998,RX_1369,1.1272763961161635e-05
-0.0949,51.5291,149.06,RX_1370,1.7688313420385532e-05
-0.0948,51.529,147.76999999999998,RX_1373,6.773002404036912e-06
-0.0948,51.529,147.05,RX_1373,6.773002404036912e-06
-0.0948,51.529,147.2,RX_1373,6.773002404036912e-06
-0.0948,51.529,147.85000000000002,RX_1373,6.773002404036912e-06
-0.0947,51.529,148.31,RX_1377,1.0784826198759176e-05
-0.0947,51.529,148.16,RX_1377,1.0784826198759176e-05
-0.0947,51.529,147.39,RX_1377,1.0784826198759176e-05
-0.0946,51.529,147.73000000000002,RX_1378,2.0800183215684097e-05
-0.0946,51.529,148.05,RX_1378,2.0800183215684097e-05
-0.0945,51.529,148.57,RX_1380,3.7077745493336223e-06
-0.0945,51.5289,145.55,RX_1381,1.175712138326711e-05
-0.0944,51.5289,145.51999999999998,RX_1382,1.945872492139262e-05
-0.0944,51.5289,147.21,RX_1382,1.945872492139262e-05
-0.0943,51.5289,151.69,RX_1384,2.165497856054991e-05
-0.0942,51.5289,149.16,RX_1385,1.3623579466566993e-05
-0.0942,51.5289,148.7,RX_1385,1.3623579466566993e-05
-0.0942,51.5289,151.18,RX_1385,1.3623579466566993e-05
-0.0941,51.5289,150.3,RX_1388,5.252398469323698e-06
-0.0941,51.5288,147.65,RX_1390,4.056159410136889e-06
-0.0941,51.5288,146.94,RX_1390,4.056159410136889e-06
-0.094,51.5288,150.92000000000002,RX_1392,1.1848525761614876e-05
-0.094,51.5288,146.82999999999998,RX_1392,1.1848525761614876e-05
-0.094,51.5288,149.78,RX_1392,1.1848525761614876e-05
-0.0939,51.5288,149.14,RX_1395,2.140661469136025e-05
-0.0939,51.5288,147.76,RX_1395,2.140661469136025e-05
-0.0938,51.5288,147.79000000000002,RX_1397,6.014477158844008e-06
-0.0938,51.5288,146.42000000000002,RX_1397,6.014477158844008e-06
-0.0937,51.5287,147.12,RX_1399,1.4580949890357077e-06
-0.0937,51.5287,148.92000000000002,RX_1399,1.4580949890357077e-06
-0.0936,51.5287,149.51,RX_1400,1.0835365489390902e-05
-0.0935,51.5287,151.03,RX_1402,2.0576481721212356e-05
-0.0935,51.5287,149.39,RX_1402,2.0576481721212356e-05
-0.0934,51.5287,149.86,RX_1404,1.8342901100958297e-05
-0.0934,51.5287,151.12,RX_1404,1.8342901100958297e-05
-0.0934,51.5286,150.22,RX_1406,1.7760739802778912e-05
-0.0934,51.5286,147.07,RX_1406,1.7760739802778912e-05
-0.0933,51.5286,147.72,RX_1407,4.082383975154656e-06
-0.0933,51.5286,145.59,RX_1407,4.082383975154656e-06
-0.0933,51.5286,145.94,RX_1407,4.082383975154656e-06
-0.0932,51.5286,148.35000000000002,RX_1411,1.0506115555013572e-05
-0.0932,51.5286,147.68,RX_1411,1.0506115555013572e-05
-0.0931,51.5286,146.79000000000002,RX_1412,2.4137440110848274e-05
-0.0931,51.5286,147.03,RX_1412,2.4137440110848274e-05
-0.0931,51.5286,147.01,RX_1412,2.4137440110848274e-05
-0.093,51.5286,146.69,RX_1415,1.127613211073212e-05
-0.0929,51.5285,148.84,RX_1417,1.0878869688088086e-05
-0.0929,51.5285,148.63,RX_1417,1.0878869688088086e-05
-0.0929,51.5285,145.56,RX_1417,1.0878869688088086e-05
-0.0928,51.5285,145.51999999999998,RX_1421,2.2325401590977368e-05
-0.0928,51.5285,146.7,RX_1421,2.2325401590977368e-05
-0.0928,51.5285,146.74,RX_1421,2.2325401590977368e-05
-0.0927,51.5285,144.01999999999998,RX_1422,1.5016110187112284e-05
-0.0927,51.5285,145.45,RX_1422,1.5016110187112284e-05
-0.0926,51.5285,148.07999999999998,RX_1426,3.069488277426144e-06
-0.0926,51.5285,146.96,RX_1426,3.069488277426144e-06
-0.0926,51.5285,146.57,RX_1426,3.069488277426144e-06
-0.0925,51.5285,147.98000000000002,RX_1427,9.080919826957448e-06
-0.0925,51.5284,146.66,RX_1428,2.3548460486548797e-05
-0.0924,51.5284,146.04000000000002,RX_1430,1.1609531703942582e-05
-0.0924,51.5284,147.49,RX_1430,1.1609531703942582e-05
-0.0923,51.5284,145.79000000000002,RX_1432,2.7950850635279695e-06
-0.0923,51.5284,143.45,RX_1432,2.7950850635279695e-06
-0.0922,51.5284,144.88,RX_1434,3.6566213891214055e-05
-0.0922,51.5284,143.16,RX_1434,3.6566213891214055e-05
-0.0921,51.5284,143.66,RX_1435,2.5382966099606387e-05
-0.0921,51.5284,146.26,RX_1435,2.5382966099606387e-05
-0.092,51.5283,142.74,RX_1438,4.393584973505322e-05
-0.092,51.5283,143.39,RX_1438,4.393584973505322e-05
-0.0919,51.5284,146.01999999999998,RX_1439,3.887142190452496e-06
-0.0919,51.5284,150.16,RX_1439,3.887142190452496e-06
-0.0919,51.5284,152.29000000000002,RX_1439,3.887142190452496e-06
-0.0919,51.5285,151.67000000000002,RX_1444,1.1529712861516027e-05
-0.0919,51.5285,149.68,RX_1444,1.1529712861516027e-05
-0.0919,51.5285,147.82999999999998,RX_1444,1.1529712861516027e-05
-0.0919,51.5285,151.99,RX_1444,1.1529712861516027e-05
-0.0919,51.5286,153.95,RX_1446,2.4996999273267756e-05
-0.0919,51.5286,154.35000000000002,RX_1446,2.4996999273267756e-05
-0.0919,51.5286,154.53,RX_1446,2.4996999273267756e-05
-0.0919,51.5286,151.01999999999998,RX_1446,2.4996999273267756e-05
-0.0919,51.5286,152.16,RX_1446,2.4996999273267756e-05
-0.0919,51.5287,152.47,RX_1453,3.750176924740174e-05
-0.0919,51.5287,152.32,RX_1453,3.750176924740174e-05
-0.0919,51.5287,151.99,RX_1453,3.750176924740174e-05
