Site name: Scar Hill ,,,,
Site latitude (deg): 57.1887 ,,,,
Site longitude (deg): -2.8547 ,,,,
Frequency (MHz): 915.95 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 46.9 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -124 ,,,,
Number of records: 143541 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
30.08.2018, 14:16:53,57.104052,-2.620987,-110.5
30.08.2018, 14:16:54,57.103963,-2.620842,-108.85
30.08.2018, 14:16:55,57.103883,-2.620687,-114.4
30.08.2018, 14:16:56,57.103805,-2.620527,-109.61
30.08.2018, 14:16:57,57.103726,-2.620382,-108.39
30.08.2018, 14:16:58,57.103649,-2.620241,-107.28
30.08.2018, 14:16:59,57.103572,-2.620094,-108.96
30.08.2018, 14:17:00,57.103494,-2.619938,-107.48
30.08.2018, 14:17:01,57.103414,-2.619779,-109.44
30.08.2018, 14:17:02,57.103337,-2.619626,-105.54
30.08.2018, 14:17:03,57.10326,-2.619479,-108.06
30.08.2018, 14:17:04,57.103183,-2.619327,-106.37
30.08.2018, 14:17:05,57.103104,-2.619177,-105.45
30.08.2018, 14:17:06,57.103033,-2.61904,-108.78
30.08.2018, 14:17:07,57.102962,-2.618899,-105.71
30.08.2018, 14:17:08,57.102875,-2.618726,-106.91
30.08.2018, 14:17:09,57.102799,-2.61857,-111.82
30.08.2018, 14:17:09,57.102727,-2.618415,-110.22
30.08.2018, 14:17:10,57.102653,-2.618249,-109.01
30.08.2018, 14:17:11,57.102578,-2.618068,-110.48
30.08.2018, 14:17:12,57.102509,-2.617891,-108.36
30.08.2018, 14:17:13,57.102445,-2.617724,-109.45
30.08.2018, 14:17:14,57.102381,-2.617563,-107.03
30.08.2018, 14:17:15,57.10232,-2.617405,-105.5
30.08.2018, 14:17:16,57.102261,-2.61725,-105.94
30.08.2018, 14:17:16,57.1022,-2.617097,-107.18
30.08.2018, 14:17:17,57.102133,-2.616905,-106.81
30.08.2018, 14:17:18,57.102078,-2.616745,-105.56
30.08.2018, 14:17:19,57.102023,-2.616584,-106.29
30.08.2018, 14:17:19,57.101952,-2.616385,-110.27
30.08.2018, 14:17:20,57.10189,-2.616213,-107.43
30.08.2018, 14:17:21,57.101832,-2.616046,-107.88
30.08.2018, 14:17:21,57.101774,-2.61588,-109.6
30.08.2018, 14:17:22,57.101701,-2.615677,-108.27
30.08.2018, 14:17:23,57.101644,-2.615515,-106.26
30.08.2018, 14:17:24,57.101586,-2.615353,-109.69
30.08.2018, 14:17:24,57.101518,-2.615168,-106.8
30.08.2018, 14:17:25,57.101457,-2.614993,-108.22
30.08.2018, 14:17:26,57.101399,-2.614832,-104.49
30.08.2018, 14:17:26,57.10134,-2.614669,-104.83
30.08.2018, 14:17:27,57.101268,-2.614469,-107.76
30.08.2018, 14:17:28,57.10121,-2.614305,-110.3
30.08.2018, 14:17:29,57.101151,-2.61414,-108.95
30.08.2018, 14:17:29,57.101092,-2.613972,-109.33
30.08.2018, 14:17:30,57.101018,-2.613769,-111.93
30.08.2018, 14:17:31,57.100957,-2.613604,-110.32
30.08.2018, 14:17:32,57.100897,-2.613443,-110.18
30.08.2018, 14:17:32,57.100823,-2.613252,-111.75
30.08.2018, 14:17:33,57.100765,-2.613091,-108.69
30.08.2018, 14:17:33,57.100711,-2.612941,-105.91
30.08.2018, 14:17:34,57.100645,-2.612751,-105.68
30.08.2018, 14:17:35,57.100592,-2.612604,-104.66
30.08.2018, 14:17:35,57.100533,-2.612438,-106.4
30.08.2018, 14:17:36,57.10047,-2.612264,-101.94
30.08.2018, 14:17:36,57.100417,-2.612118,-101.08
30.08.2018, 14:17:37,57.100353,-2.611941,-103.71
30.08.2018, 14:17:38,57.100303,-2.611801,-103.3
30.08.2018, 14:17:38,57.100222,-2.611569,-103.34
30.08.2018, 14:17:39,57.100168,-2.61142,-103.68
30.08.2018, 14:17:39,57.1001,-2.611232,-101.53
30.08.2018, 14:17:40,57.100042,-2.611073,-103.28
30.08.2018, 14:17:40,57.099983,-2.610913,-103.36
30.08.2018, 14:17:41,57.099906,-2.610729,-101.47
30.08.2018, 14:17:41,57.099848,-2.610591,-102.73
30.08.2018, 14:17:42,57.099764,-2.610419,-103.73
30.08.2018, 14:17:42,57.099704,-2.610296,-102.95
30.08.2018, 14:17:43,57.099616,-2.610119,-100.95
30.08.2018, 14:17:43,57.099554,-2.609997,-101.4
30.08.2018, 14:17:44,57.099461,-2.609829,-97.52
30.08.2018, 14:17:44,57.099396,-2.609711,-97.71
30.08.2018, 14:17:45,57.0993,-2.609541,-102.91
30.08.2018, 14:17:45,57.099233,-2.609421,-103.12
30.08.2018, 14:17:46,57.099137,-2.609251,-104.25
30.08.2018, 14:17:46,57.099068,-2.609128,-103.29
30.08.2018, 14:17:47,57.098978,-2.608955,-101.9
30.08.2018, 14:17:47,57.098908,-2.608822,-103.83
30.08.2018, 14:17:48,57.098825,-2.60867,-101.76
30.08.2018, 14:17:48,57.098747,-2.608525,-99.55
30.08.2018, 14:17:49,57.098669,-2.608381,-96.85
30.08.2018, 14:17:49,57.09858,-2.608215,-98.79
30.08.2018, 14:17:50,57.098509,-2.60808,-96.48
30.08.2018, 14:17:50,57.098416,-2.607904,-97.76
30.08.2018, 14:17:51,57.098352,-2.607781,-95.5
30.08.2018, 14:17:51,57.09826,-2.607604,-96.15
30.08.2018, 14:17:52,57.098197,-2.607481,-96.31
30.08.2018, 14:17:52,57.098107,-2.607303,-97.01
30.08.2018, 14:17:53,57.098046,-2.60718,-99.13
30.08.2018, 14:17:53,57.097958,-2.607004,-100.11
30.08.2018, 14:17:54,57.0979,-2.606878,-97.33
30.08.2018, 14:17:54,57.097819,-2.606694,-96.2
30.08.2018, 14:17:54,57.097763,-2.606565,-95.21
30.08.2018, 14:17:55,57.097681,-2.606371,-93.33
30.08.2018, 14:17:55,57.097624,-2.606235,-93.97
30.08.2018, 14:17:56,57.097543,-2.60603,-92.54
30.08.2018, 14:17:56,57.097486,-2.605886,-92.06
30.08.2018, 14:17:57,57.09741,-2.605689,-91.45
30.08.2018, 14:17:57,57.097353,-2.605542,-90.68
30.08.2018, 14:17:58,57.097279,-2.605351,-90.18
30.08.2018, 14:17:58,57.097215,-2.605188,-88.82
30.08.2018, 14:17:59,57.097147,-2.605005,-88.17
30.08.2018, 14:17:59,57.09708,-2.604823,-88.3
30.08.2018, 14:18:00,57.097018,-2.604663,-88.34
30.08.2018, 14:18:00,57.096948,-2.604483,-87.69
30.08.2018, 14:18:01,57.096886,-2.604321,-88.66
30.08.2018, 14:18:01,57.096815,-2.604135,-87.31
30.08.2018, 14:18:02,57.096755,-2.603975,-86.85
30.08.2018, 14:18:02,57.096688,-2.603795,-87.55
30.08.2018, 14:18:03,57.096634,-2.603634,-87.83
30.08.2018, 14:18:03,57.096568,-2.603442,-90.15
30.08.2018, 14:18:04,57.09652,-2.603285,-89.94
30.08.2018, 14:18:04,57.096456,-2.603077,-90.27
30.08.2018, 14:18:05,57.096414,-2.602926,-90.4
30.08.2018, 14:18:05,57.096354,-2.602712,-93.14
30.08.2018, 14:18:06,57.096317,-2.602554,-95.23
30.08.2018, 14:18:06,57.096265,-2.602332,-91.47
30.08.2018, 14:18:07,57.096232,-2.602178,-88.68
30.08.2018, 14:18:07,57.096184,-2.601958,-87.92
30.08.2018, 14:18:08,57.096154,-2.601808,-89.53
30.08.2018, 14:18:08,57.096113,-2.601594,-94.98
30.08.2018, 14:18:09,57.096083,-2.601428,-96.52
30.08.2018, 14:18:09,57.096039,-2.60117,-97.91
30.08.2018, 14:18:10,57.096011,-2.600999,-96.84
30.08.2018, 14:18:10,57.095974,-2.600768,-98.23
30.08.2018, 14:18:11,57.095949,-2.600606,-94.01
30.08.2018, 14:18:11,57.095914,-2.600372,-94.67
30.08.2018, 14:18:11,57.095889,-2.60021,-94.74
30.08.2018, 14:18:12,57.095853,-2.599978,-96.08
30.08.2018, 14:18:12,57.095828,-2.599815,-96.17
30.08.2018, 14:18:13,57.095793,-2.599581,-96.78
30.08.2018, 14:18:13,57.09577,-2.599418,-94.87
30.08.2018, 14:18:14,57.095738,-2.599186,-93.94
30.08.2018, 14:18:14,57.095715,-2.599021,-100.55
30.08.2018, 14:18:15,57.095679,-2.598775,-101.57
30.08.2018, 14:18:15,57.095654,-2.598603,-101.41
30.08.2018, 14:18:16,57.095619,-2.59837,-101.81
30.08.2018, 14:18:16,57.095594,-2.598209,-101.76
30.08.2018, 14:18:17,57.09556,-2.597989,-101.88
30.08.2018, 14:18:17,57.095533,-2.597823,-102.88
30.08.2018, 14:18:18,57.0955,-2.597597,-107.27
30.08.2018, 14:18:18,57.095472,-2.597403,-104.94
30.08.2018, 14:18:19,57.095443,-2.597194,-104.64
30.08.2018, 14:18:19,57.095415,-2.596995,-105.06
30.08.2018, 14:18:20,57.095385,-2.596791,-105.7
30.08.2018, 14:18:20,57.095355,-2.59659,-103.47
30.08.2018, 14:18:21,57.095326,-2.596387,-102.47
30.08.2018, 14:18:21,57.095298,-2.59619,-104.82
30.08.2018, 14:18:22,57.095267,-2.595985,-104.76
30.08.2018, 14:18:22,57.095237,-2.595787,-105.78
30.08.2018, 14:18:23,57.095206,-2.595587,-104.9
30.08.2018, 14:18:23,57.095175,-2.595382,-104.42
30.08.2018, 14:18:24,57.095147,-2.595194,-105.67
30.08.2018, 14:18:24,57.095117,-2.594985,-105.06
30.08.2018, 14:18:25,57.09509,-2.594795,-107.6
30.08.2018, 14:18:25,57.095058,-2.59457,-103.54
30.08.2018, 14:18:26,57.095035,-2.594388,-103.7
30.08.2018, 14:18:26,57.095006,-2.594154,-105.33
30.08.2018, 14:18:27,57.094988,-2.593989,-105.09
30.08.2018, 14:18:27,57.094964,-2.593753,-107.28
30.08.2018, 14:18:28,57.094946,-2.593585,-104
30.08.2018, 14:18:28,57.094922,-2.593345,-106.93
30.08.2018, 14:18:29,57.094903,-2.593176,-106.72
30.08.2018, 14:18:29,57.094877,-2.592936,-106.72
30.08.2018, 14:18:30,57.094859,-2.592768,-104.06
30.08.2018, 14:18:30,57.094833,-2.592527,-103.65
30.08.2018, 14:18:31,57.094814,-2.592352,-104.59
30.08.2018, 14:18:31,57.094787,-2.592104,-105.39
30.08.2018, 14:18:32,57.094768,-2.591935,-104.45
30.08.2018, 14:18:32,57.094741,-2.591699,-104.67
30.08.2018, 14:18:33,57.094719,-2.591535,-103.39
30.08.2018, 14:18:33,57.094687,-2.591306,-103.85
30.08.2018, 14:18:34,57.09466,-2.59114,-105.2
30.08.2018, 14:18:34,57.09462,-2.590904,-103.88
30.08.2018, 14:18:35,57.094587,-2.590739,-104.89
30.08.2018, 14:18:35,57.094542,-2.590511,-105.05
30.08.2018, 14:18:36,57.094505,-2.590344,-103.95
30.08.2018, 14:18:36,57.094457,-2.590123,-103.46
30.08.2018, 14:18:37,57.094419,-2.589954,-100.89
30.08.2018, 14:18:37,57.094375,-2.589752,-102.18
30.08.2018, 14:18:38,57.094337,-2.589571,-102.17
30.08.2018, 14:18:38,57.094295,-2.589368,-98.98
30.08.2018, 14:18:39,57.094267,-2.589213,-99.53
30.08.2018, 14:18:39,57.094231,-2.589016,-101.18
30.08.2018, 14:18:40,57.094202,-2.588837,-101.01
30.08.2018, 14:18:40,57.09416,-2.588575,-103.24
30.08.2018, 14:18:41,57.094136,-2.588396,-102.35
30.08.2018, 14:18:41,57.094105,-2.588172,-102
30.08.2018, 14:18:42,57.094083,-2.588001,-103.52
30.08.2018, 14:18:42,57.094055,-2.58778,-102.33
30.08.2018, 14:18:43,57.094032,-2.587607,-101.9
30.08.2018, 14:18:43,57.094,-2.587369,-101.76
30.08.2018, 14:18:44,57.093979,-2.587211,-102.61
30.08.2018, 14:18:44,57.09395,-2.586987,-103.67
30.08.2018, 14:18:45,57.093928,-2.586815,-104.4
30.08.2018, 14:18:45,57.093897,-2.586564,-104.42
30.08.2018, 14:18:46,57.093876,-2.586397,-107.22
30.08.2018, 14:18:46,57.093847,-2.586162,-106.73
30.08.2018, 14:18:47,57.093825,-2.585995,-105.22
30.08.2018, 14:18:47,57.093795,-2.585755,-104
30.08.2018, 14:18:48,57.093774,-2.585588,-103.55
30.08.2018, 14:18:48,57.093744,-2.585352,-103.67
30.08.2018, 14:18:49,57.093722,-2.585186,-102.02
30.08.2018, 14:18:49,57.093692,-2.584953,-103.78
30.08.2018, 14:18:50,57.093669,-2.584785,-102.96
30.08.2018, 14:18:50,57.093638,-2.584543,-101.37
30.08.2018, 14:18:51,57.093615,-2.584372,-104.13
30.08.2018, 14:18:51,57.093585,-2.584136,-105.07
30.08.2018, 14:18:52,57.093563,-2.583968,-103.35
30.08.2018, 14:18:52,57.093533,-2.583737,-104.71
30.08.2018, 14:18:53,57.093511,-2.583567,-106.82
30.08.2018, 14:18:53,57.093481,-2.583327,-105.71
30.08.2018, 14:18:54,57.093462,-2.58316,-105.32
30.08.2018, 14:18:54,57.093437,-2.582932,-102.92
30.08.2018, 14:18:55,57.093414,-2.58275,-102.5
30.08.2018, 14:18:55,57.093383,-2.582508,-101.82
30.08.2018, 14:18:56,57.093358,-2.582309,-100.97
30.08.2018, 14:18:56,57.093334,-2.582114,-102.76
30.08.2018, 14:18:57,57.093303,-2.58186,-102.5
30.08.2018, 14:18:58,57.093279,-2.581661,-100.99
30.08.2018, 14:18:58,57.093253,-2.581458,-102.82
30.08.2018, 14:18:59,57.09322,-2.581209,-102.6
30.08.2018, 14:19:00,57.093194,-2.581011,-101.8
30.08.2018, 14:19:01,57.093168,-2.580804,-103.05
30.08.2018, 14:19:02,57.093143,-2.580592,-101.66
30.08.2018, 14:19:03,57.093116,-2.580377,-100.78
30.08.2018, 14:19:04,57.093084,-2.580136,-101.27
30.08.2018, 14:19:06,57.093046,-2.579916,-104.11
30.08.2018, 14:19:07,57.09298,-2.579795,-100.6
30.08.2018, 14:19:09,57.092884,-2.579761,-100.18
30.08.2018, 14:19:10,57.092795,-2.579733,-99.86
30.08.2018, 14:19:11,57.092706,-2.579696,-100.23
30.08.2018, 14:19:12,57.092605,-2.579646,-100
30.08.2018, 14:19:12,57.092507,-2.579592,-98.52
30.08.2018, 14:19:13,57.092384,-2.579523,-97.4
30.08.2018, 14:19:14,57.092284,-2.579465,-99.84
30.08.2018, 14:19:15,57.092181,-2.579408,-95.15
30.08.2018, 14:19:15,57.092074,-2.579352,-95.37
30.08.2018, 14:19:16,57.091942,-2.579282,-100.37
30.08.2018, 14:19:17,57.091838,-2.579234,-100.05
30.08.2018, 14:19:18,57.091735,-2.579194,-99.48
30.08.2018, 14:19:18,57.091637,-2.57916,-99.86
30.08.2018, 14:19:19,57.09151,-2.579132,-97.72
30.08.2018, 14:19:20,57.091409,-2.579113,-99.52
30.08.2018, 14:19:20,57.091309,-2.579095,-97.24
30.08.2018, 14:19:21,57.091178,-2.579077,-96.13
30.08.2018, 14:19:22,57.091076,-2.579063,-95.76
30.08.2018, 14:19:22,57.090962,-2.579047,-96.48
30.08.2018, 14:19:23,57.090841,-2.579029,-96.54
30.08.2018, 14:19:24,57.090741,-2.579014,-93.17
30.08.2018, 14:19:24,57.090616,-2.578997,-90.86
30.08.2018, 14:19:25,57.090512,-2.578978,-91.43
30.08.2018, 14:19:25,57.090409,-2.578958,-88.92
30.08.2018, 14:19:26,57.09028,-2.578927,-90.52
30.08.2018, 14:19:27,57.090181,-2.578897,-89.96
30.08.2018, 14:19:27,57.090062,-2.578857,-91.47
30.08.2018, 14:19:28,57.089958,-2.578818,-91.11
30.08.2018, 14:19:28,57.089865,-2.578783,-93.47
30.08.2018, 14:19:29,57.089744,-2.578739,-93.6
30.08.2018, 14:19:30,57.08965,-2.578717,-95.34
30.08.2018, 14:19:30,57.08954,-2.578697,-95.89
30.08.2018, 14:19:31,57.08942,-2.57867,-96.23
30.08.2018, 14:19:32,57.089318,-2.578652,-98.51
30.08.2018, 14:19:32,57.089192,-2.578638,-98.67
30.08.2018, 14:19:33,57.089093,-2.578624,-98.45
30.08.2018, 14:19:33,57.088998,-2.578608,-99.94
30.08.2018, 14:19:34,57.088877,-2.578583,-100.45
30.08.2018, 14:19:35,57.088776,-2.578563,-98.81
30.08.2018, 14:19:35,57.088675,-2.578543,-99.43
30.08.2018, 14:19:36,57.088552,-2.578523,-100.48
30.08.2018, 14:19:37,57.088455,-2.578506,-100.26
30.08.2018, 14:19:37,57.088325,-2.578483,-100.01
30.08.2018, 14:19:38,57.088221,-2.578457,-101.78
30.08.2018, 14:19:38,57.08812,-2.57843,-102.24
30.08.2018, 14:19:39,57.087994,-2.578397,-101.3
30.08.2018, 14:19:40,57.087895,-2.578371,-100.81
30.08.2018, 14:19:40,57.08777,-2.578338,-100.81
30.08.2018, 14:19:41,57.087675,-2.578311,-103.92
30.08.2018, 14:19:41,57.087577,-2.578282,-103.17
30.08.2018, 14:19:42,57.087456,-2.578244,-104.38
30.08.2018, 14:19:42,57.087359,-2.578212,-103.9
30.08.2018, 14:19:43,57.087236,-2.578165,-102.64
30.08.2018, 14:19:44,57.087145,-2.578129,-104.62
30.08.2018, 14:19:44,57.087021,-2.578077,-105.76
30.08.2018, 14:19:45,57.086923,-2.57803,-107.1
30.08.2018, 14:19:45,57.086805,-2.577973,-108.11
30.08.2018, 14:19:46,57.086681,-2.577925,-108.64
30.08.2018, 14:19:46,57.086577,-2.577887,-109.21
30.08.2018, 14:19:47,57.086447,-2.577853,-110.86
30.08.2018, 14:19:48,57.086344,-2.577821,-111.18
30.08.2018, 14:19:48,57.086213,-2.577777,-110.46
30.08.2018, 14:19:49,57.086082,-2.577704,-110.69
30.08.2018, 14:19:50,57.085969,-2.577658,-111.4
30.08.2018, 14:19:50,57.085863,-2.577619,-111.12
30.08.2018, 14:19:51,57.085736,-2.577544,-113.1
30.08.2018, 14:19:52,57.085647,-2.577462,-112.34
30.08.2018, 14:19:52,57.085559,-2.577374,-111.85
30.08.2018, 14:19:53,57.085437,-2.577238,-113.2
30.08.2018, 14:19:54,57.085338,-2.577128,-112.76
30.08.2018, 14:19:54,57.085241,-2.577019,-110.38
30.08.2018, 14:19:55,57.08514,-2.576891,-112.24
30.08.2018, 14:19:56,57.085053,-2.57679,-110.64
30.08.2018, 14:19:56,57.084952,-2.57668,-109.94
30.08.2018, 14:19:57,57.084845,-2.57654,-110.32
30.08.2018, 14:19:58,57.084747,-2.576428,-110.14
30.08.2018, 14:19:58,57.084641,-2.57633,-110.57
30.08.2018, 14:19:59,57.084534,-2.576265,-111.17
30.08.2018, 14:20:00,57.084413,-2.576213,-110.7
30.08.2018, 14:20:01,57.084316,-2.576164,-109.58
30.08.2018, 14:20:02,57.084246,-2.576078,-108.22
30.08.2018, 14:20:03,57.084155,-2.576049,-107.53
30.08.2018, 14:20:03,57.084054,-2.576056,-106.22
30.08.2018, 14:20:04,57.083928,-2.576073,-107.09
30.08.2018, 14:20:05,57.083827,-2.576104,-103.76
30.08.2018, 14:20:05,57.083729,-2.57614,-101.97
30.08.2018, 14:20:06,57.083606,-2.576199,-99.89
30.08.2018, 14:20:07,57.083514,-2.576246,-101.73
30.08.2018, 14:20:07,57.083402,-2.576308,-102.28
30.08.2018, 14:20:08,57.083301,-2.576377,-96.4
30.08.2018, 14:20:08,57.083205,-2.57644,-92.63
30.08.2018, 14:20:09,57.08307,-2.576514,-89.88
30.08.2018, 14:20:10,57.082966,-2.576567,-91.24
30.08.2018, 14:20:10,57.082861,-2.57662,-91.78
30.08.2018, 14:20:11,57.082726,-2.576694,-92.72
30.08.2018, 14:20:12,57.082629,-2.576749,-94.46
30.08.2018, 14:20:12,57.082527,-2.576807,-92.62
30.08.2018, 14:20:13,57.082401,-2.57688,-94.07
30.08.2018, 14:20:14,57.082303,-2.576939,-96.78
30.08.2018, 14:20:14,57.082193,-2.577005,-100.13
30.08.2018, 14:20:15,57.082087,-2.577062,-92.16
30.08.2018, 14:20:15,57.08199,-2.577112,-98.12
30.08.2018, 14:20:16,57.081858,-2.577177,-93.56
30.08.2018, 14:20:17,57.081757,-2.57723,-94.53
30.08.2018, 14:20:17,57.081651,-2.577288,-96.92
30.08.2018, 14:20:18,57.081518,-2.577363,-99.79
30.08.2018, 14:20:19,57.081405,-2.577423,-97.78
30.08.2018, 14:20:20,57.081285,-2.577489,-101.23
30.08.2018, 14:20:21,57.081152,-2.577561,-97.74
30.08.2018, 14:20:22,57.081027,-2.577607,-100.36
30.08.2018, 14:20:24,57.080924,-2.577552,-100.94
30.08.2018, 14:20:25,57.080855,-2.577407,-100.94
30.08.2018, 14:20:26,57.080815,-2.577238,-103.2
30.08.2018, 14:20:27,57.080785,-2.577053,-106.12
30.08.2018, 14:20:28,57.080744,-2.576856,-105.95
30.08.2018, 14:20:29,57.080706,-2.576685,-103.34
30.08.2018, 14:20:30,57.080671,-2.576519,-103.84
30.08.2018, 14:20:30,57.080632,-2.576335,-106.5
30.08.2018, 14:20:31,57.080588,-2.576137,-104.97
30.08.2018, 14:20:32,57.080549,-2.575961,-104.97
30.08.2018, 14:20:32,57.0805,-2.575743,-103.36
30.08.2018, 14:20:33,57.080456,-2.575558,-101.3
30.08.2018, 14:20:33,57.080417,-2.575389,-99.47
30.08.2018, 14:20:34,57.08037,-2.575171,-96.39
30.08.2018, 14:20:35,57.08033,-2.574998,-94.85
30.08.2018, 14:20:35,57.080287,-2.57481,-91.31
30.08.2018, 14:20:36,57.080239,-2.574594,-89.27
30.08.2018, 14:20:37,57.0802,-2.574418,-89.98
30.08.2018, 14:20:37,57.080146,-2.57419,-90.75
30.08.2018, 14:20:38,57.080106,-2.574023,-91.27
30.08.2018, 14:20:38,57.080067,-2.573859,-91.51
30.08.2018, 14:20:39,57.080016,-2.573635,-91.67
30.08.2018, 14:20:40,57.07998,-2.573467,-91.55
30.08.2018, 14:20:40,57.079934,-2.573246,-90.73
30.08.2018, 14:20:41,57.079898,-2.573076,-91.56
30.08.2018, 14:20:41,57.07986,-2.572898,-95.57
30.08.2018, 14:20:42,57.079813,-2.572678,-96.33
30.08.2018, 14:20:42,57.079778,-2.572509,-96.58
30.08.2018, 14:20:43,57.079734,-2.572298,-98.74
30.08.2018, 14:20:44,57.079697,-2.572124,-98.66
30.08.2018, 14:20:44,57.07965,-2.571895,-98.83
30.08.2018, 14:20:45,57.079614,-2.571717,-99.64
30.08.2018, 14:20:45,57.07958,-2.571552,-102.61
30.08.2018, 14:20:46,57.079533,-2.57132,-101.17
30.08.2018, 14:20:46,57.079498,-2.571148,-102.37
30.08.2018, 14:20:47,57.079452,-2.570922,-103.03
30.08.2018, 14:20:48,57.079419,-2.570753,-101.61
30.08.2018, 14:20:48,57.079374,-2.570528,-101.32
30.08.2018, 14:20:49,57.079339,-2.570362,-101.02
30.08.2018, 14:20:49,57.079298,-2.570168,-100.35
30.08.2018, 14:20:50,57.079257,-2.569972,-101.97
30.08.2018, 14:20:50,57.079221,-2.569807,-107.4
30.08.2018, 14:20:51,57.079172,-2.569568,-107.66
30.08.2018, 14:20:52,57.079135,-2.569391,-105.78
30.08.2018, 14:20:52,57.079086,-2.569156,-108.12
30.08.2018, 14:20:53,57.079051,-2.568985,-105.42
30.08.2018, 14:20:53,57.079008,-2.56877,-106.14
30.08.2018, 14:20:54,57.078971,-2.568591,-105.47
30.08.2018, 14:20:54,57.078935,-2.568421,-107.83
30.08.2018, 14:20:55,57.078888,-2.568189,-106.55
30.08.2018, 14:20:56,57.078851,-2.56801,-105
30.08.2018, 14:20:56,57.0788,-2.567768,-106.65
30.08.2018, 14:20:57,57.078758,-2.567581,-105.16
30.08.2018, 14:20:58,57.078714,-2.567394,-107.66
30.08.2018, 14:20:58,57.07866,-2.56718,-104.93
30.08.2018, 14:20:59,57.078611,-2.566982,-105.37
30.08.2018, 14:21:00,57.07856,-2.5668,-103.9
30.08.2018, 14:21:01,57.0785,-2.566611,-104.35
30.08.2018, 14:21:02,57.078424,-2.56643,-104.67
30.08.2018, 14:21:02,57.078337,-2.566293,-105.91
30.08.2018, 14:21:03,57.078243,-2.5662,-102.21
30.08.2018, 14:21:04,57.078135,-2.566132,-107.26
30.08.2018, 14:21:05,57.078021,-2.566063,-103.97
30.08.2018, 14:21:06,57.077921,-2.565991,-102.29
30.08.2018, 14:21:07,57.077826,-2.565912,-104.41
30.08.2018, 14:21:07,57.077735,-2.565822,-102.7
30.08.2018, 14:21:08,57.077633,-2.56571,-101.94
30.08.2018, 14:21:09,57.07754,-2.565581,-102.77
30.08.2018, 14:21:10,57.077463,-2.565441,-101.8
30.08.2018, 14:21:11,57.077398,-2.565289,-104.75
30.08.2018, 14:21:11,57.077343,-2.56512,-107.09
30.08.2018, 14:21:12,57.077299,-2.564917,-108.12
30.08.2018, 14:21:13,57.077267,-2.564743,-106.93
30.08.2018, 14:21:13,57.077238,-2.564572,-103.26
30.08.2018, 14:21:14,57.077204,-2.56436,-104.57
30.08.2018, 14:21:15,57.077178,-2.564193,-105.22
30.08.2018, 14:21:15,57.077143,-2.563955,-106.88
30.08.2018, 14:21:16,57.077116,-2.563783,-103.43
30.08.2018, 14:21:16,57.077088,-2.563605,-104.01
30.08.2018, 14:21:17,57.07705,-2.563377,-105.99
30.08.2018, 14:21:17,57.077021,-2.5632,-106.98
30.08.2018, 14:21:18,57.076984,-2.562967,-108.99
30.08.2018, 14:21:19,57.076957,-2.562787,-108.17
30.08.2018, 14:21:19,57.076922,-2.562552,-108.83
30.08.2018, 14:21:20,57.076892,-2.562365,-110.6
30.08.2018, 14:21:20,57.076864,-2.562186,-110.84
30.08.2018, 14:21:21,57.076826,-2.561953,-108.55
30.08.2018, 14:21:22,57.076797,-2.561777,-110.94
30.08.2018, 14:21:22,57.076758,-2.561544,-110.2
30.08.2018, 14:21:23,57.076731,-2.561365,-107.29
30.08.2018, 14:21:23,57.076703,-2.561185,-108.46
30.08.2018, 14:21:24,57.076665,-2.560957,-110.34
30.08.2018, 14:21:25,57.076635,-2.560774,-110.82
30.08.2018, 14:21:25,57.076593,-2.560527,-110.34
30.08.2018, 14:21:26,57.076557,-2.560344,-111.21
30.08.2018, 14:21:26,57.076518,-2.560159,-111.08
30.08.2018, 14:21:27,57.076467,-2.559925,-111.72
30.08.2018, 14:21:28,57.076417,-2.559733,-112.83
30.08.2018, 14:21:29,57.076364,-2.559538,-113.61
30.08.2018, 14:21:30,57.076304,-2.559335,-114.48
30.08.2018, 14:21:31,57.076241,-2.559136,-113.26
30.08.2018, 14:21:32,57.076171,-2.558929,-113.48
30.08.2018, 14:21:34,57.076094,-2.558735,-112.94
30.08.2018, 14:21:36,57.076012,-2.558664,-112.97
30.08.2018, 14:21:37,57.075934,-2.558717,-113.02
30.08.2018, 14:21:39,57.07583,-2.558829,-113.53
30.08.2018, 14:21:40,57.075736,-2.55893,-111.98
30.08.2018, 14:21:41,57.075643,-2.559024,-115.47
30.08.2018, 14:21:41,57.075552,-2.559118,-112.15
30.08.2018, 14:21:42,57.075437,-2.559228,-114.03
30.08.2018, 14:21:43,57.075346,-2.559319,-110.95
30.08.2018, 14:21:44,57.075254,-2.559409,-109.28
30.08.2018, 14:21:44,57.075152,-2.559505,-107.37
30.08.2018, 14:21:45,57.075053,-2.559585,-104.96
30.08.2018, 14:21:46,57.074964,-2.559654,-109.23
30.08.2018, 14:21:46,57.074833,-2.559747,-109.38
30.08.2018, 14:21:47,57.074739,-2.559802,-105.25
30.08.2018, 14:21:47,57.07464,-2.559858,-106.41
30.08.2018, 14:21:48,57.074525,-2.55992,-107.26
30.08.2018, 14:21:48,57.074432,-2.55997,-106.8
30.08.2018, 14:21:49,57.074303,-2.560034,-106.65
